processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
update,appliance,{},,,5283fffb-1eb8-4c5c-8a0c-61fe7c9e860a,"update appliance Refrigerator, set color=silver",update,appliance,{'color': 'silver'},{'type': 'refrigerator'},2,SYNTHETIC
add,clothing,"{'item': 't-shirt', 'size': 'm'}",{},,1b71a045-7f99-44da-b55b-4f0f71b17d9b,"add clothing with item=T-shirt, size=M",add,clothing,"{'item': 't-shirt', 'size': 'm'}",{},2,SYNTHETIC
read,clothing,{},{},,b061d4c6-8bf0-4d6d-91f1-683e5bd3a7fc,show all size M clothing,read,clothing,{},{'size': 'm'},1,SYNTHETIC
delete,t_shirt,{'clothing': 't-shirt'},{},,eba97513-60fa-4c2e-a936-b5d6e2e7eda4,delete clothing T-shirt,delete,clothing,{},{'item': 't-shirt'},1,SYNTHETIC
update,t_shirt,{'color': 'blue'},{'clothing': 't-shirt'},,462b9844-d682-4c14-b4b1-9916048e7346,"update clothing T-shirt, set color=blue",update,clothing,{'color': 'blue'},{'item': 't-shirt'},2,SYNTHETIC
add,footwear,"{'type': 'sneakers', 'brand': 'nike'}",{},,f22384b9-64ef-4f8d-aaff-0abc011dabb3,"add footwear with type=Sneakers, brand=Nike",add,footwear,"{'type': 'sneakers', 'brand': 'nike'}",{},2,SYNTHETIC
read,footwear,{},{},,b30c2739-b4c0-40ee-a6b4-6084fa5b6535,get Nike footwear,read,footwear,{},{'brand': 'nike'},1,SYNTHETIC
delete,footwear,{'sneakers': 'sneakers'},{},,577e164c-39f7-43dd-9661-b5f71b76d48d,delete footwear Sneakers,delete,footwear,{},{'type': 'sneakers'},1,SYNTHETIC
update,footwear,{'sneakers': 'sneakers'},{'size': '9'},,e0bc0f27-c5a6-4665-9937-26e8528e990f,"update footwear Sneakers, set size=9",update,footwear,{'size': '9'},{'type': 'sneakers'},2,SYNTHETIC
add,furniture,"{'item': 'sofa', 'material': 'leather'}",{},,44e92c1c-f738-4a9a-9f74-32fd19e86301,"add furniture with item=Sofa, material=leather",add,furniture,"{'item': 'sofa', 'material': 'leather'}",{},2,SYNTHETIC
read,furniture,{'leather': 'furniture'},{},,9c08b0ce-510f-40ce-b23d-b1e731054786,show leather furniture,read,furniture,{},{'material': 'leather'},1,SYNTHETIC
delete,furniture,{},{},,d05066ab-8a5d-4550-8a65-f1b8b5f9f2da,delete furniture Sofa,delete,furniture,{},{'item': 'sofa'},1,SYNTHETIC
update,furniture,{'color': 'brown'},{'sofa': 'niture'},,d4aaaeca-4c90-4a58-bf7f-5f4f66f00edd,"update furniture Sofa, set color=brown",update,furniture,{'color': 'brown'},{'item': 'sofa'},2,SYNTHETIC
add,building,"{'type': 'office', 'address': '456 oak ave'}",{},,56155dda-b769-4ca2-84e2-4144c32df553,"add building with type=Office, address=456 Oak Ave",add,building,"{'type': 'office', 'address': '456 oak ave'}",{},2,SYNTHETIC
read,officebuilding,{'office': 'buildings'},{},,7857f5d7-c9a2-424a-82d6-b37fcd90b73b,get all office buildings,read,building,{},{'type': 'office'},1,SYNTHETIC
delete,building,{},{},,a9ba7e7b-ecb3-4657-a8f0-952acf7b41f7,delete building 456 Oak Ave,delete,building,{},{'address': '456 oak ave'},1,SYNTHETIC
update,building,{'building': 'ave'},{},,d11b03db-0458-4481-a703-3b380d2ecc87,"update building 456 Oak Ave, set floors=10",update,building,{'floors': '10'},{'address': '456 oak ave'},2,SYNTHETIC
add,device,{'smart_speaker': 'google'},{},,1267c2ad-fd81-466a-af31-5b7abd6589c4,"add device with type=Smart Speaker, brand=Google",add,device,"{'type': 'smart speaker', 'brand': 'google'}",{},2,SYNTHETIC
read,device,{'devices': 'google'},{},,c7f5f128-f6bc-4f7f-809e-365b9981890b,show Google devices,read,device,{},{'brand': 'google'},1,SYNTHETIC
delete,device,{'smart_speaker': 'smart speaker'},{},,c7aa6695-f094-44f9-b4cf-9d9f8e791499,delete device Smart Speaker,delete,device,{},{'type': 'smart speaker'},1,SYNTHETIC
update,device,{},,,2409da02-9801-496c-bc04-d2e43480bb78,"update device Smart Speaker, set status=offline",update,device,{'status': 'offline'},{'type': 'smart speaker'},2,SYNTHETIC
add,software,"{'name': 'photoshop', 'version': 'cc'}",{},,55f6af51-7e6f-44c8-bfe8-a96d77b4d251,"add software with name=Photoshop, version=CC",add,software,"{'name': 'photoshop', 'version': 'cc'}",{},2,SYNTHETIC
read,software,{'version': 'cc'},{},,6885ca87-7174-4fbc-850e-bd80f4d5aa70,get software with version CC,read,software,{},{'version': 'cc'},1,SYNTHETIC
delete,software,{},{},,71744dec-89e4-47cf-bce7-9766d1acad54,delete software Photoshop,delete,software,{},{'name': 'photoshop'},1,SYNTHETIC
update,software,{'software': 'photoshop'},{},,ce374eda-052e-4d91-b543-01970336705f,"update software Photoshop, set license=perpetual",update,software,{'license': 'perpetual'},{'name': 'photoshop'},2,SYNTHETIC
add,game,"{'title': 'cyberpunk 2077', 'genre': 'rpg'}",{},,981081d4-b50e-4488-b838-701d936549fd,"add game with title=Cyberpunk 2077, genre=RPG",add,game,"{'title': 'cyberpunk 2077', 'genre': 'rpg'}",{},2,SYNTHETIC
read,gamegenre,{'games': 'games'},{},,a8529abe-bbc8-4de9-97ab-ad96f6a520c7,show RPG games,read,game,{},{'genre': 'rpg'},1,SYNTHETIC
,,,,,498c63c3-e63d-4f21-9288-86da349d0fab,delete game Cyberpunk 2077,delete,game,{},{'title': 'cyberpunk 2077'},1,SYNTHETIC
update,game,{'game': 'cyberpunk'},{},,95bd8a78-0d9a-42c3-92b5-4df5148acb40,"update game Cyberpunk 2077, set platform=PC",update,game,{'platform': 'pc'},{'title': 'cyberpunk 2077'},2,SYNTHETIC
add,console,{'brand': 'sony'},{},,5c220b12-35a2-4937-80b7-1f2dfefd6b7a,"add console with brand=Sony, model=PlayStation 5",add,console,"{'brand': 'sony', 'model': 'playstation 5'}",{},2,SYNTHETIC
read,console,{'consoles': 'sony'},{},,6e1e7650-b825-44b4-ac5f-5b14fb1fce30,get Sony consoles,read,console,{},{'brand': 'sony'},1,SYNTHETIC
delete,console,{},{},,7998bd5d-05dc-4e3d-a210-e9b9b8fc9744,delete console PlayStation 5,delete,console,{},{'model': 'playstation 5'},1,SYNTHETIC
update,console,{'console': 'playstation'},{},,309d2535-63ac-44c7-9e16-5c8c93f87f64,"update console PlayStation 5, set storage=1TB",update,console,{'storage': '1tb'},{'model': 'playstation 5'},2,SYNTHETIC
add,artwork,{'artist': 'vincent van gogh'},{},,6263a604-f17c-4571-8fd0-784d1f0a6b8d,"add artwork with title=Starry Night, artist=Vincent van Gogh",add,artwork,"{'title': 'starry night', 'artist': 'vincent van gogh'}",{},2,SYNTHETIC
read,artist,{},{},,26ea1ac2-ddd3-46ac-9704-4ccf69625bfd,show artworks by Vincent van Gogh,read,artwork,{},{'artist': 'vincent van gogh'},1,SYNTHETIC
delete,artwork,{},{},,144c9fc2-be1e-49bc-8127-3cc03209b83e,delete artwork Starry Night,delete,artwork,{},{'title': 'starry night'},1,SYNTHETIC
update,artwork,{},,,d1f69691-44c9-4668-bdea-5863f1b0bfe2,"update artwork Starry Night, set year=1889",update,artwork,{'year': '1889'},{'title': 'starry night'},2,SYNTHETIC
add,museum,"{'name': 'the louvre', 'city': 'paris'}",{},,1f68ce29-f602-4bbc-b596-b8d23233407c,"add museum with name=The Louvre, city=Paris",add,museum,"{'name': 'the louvre', 'city': 'paris'}",{},2,SYNTHETIC
read,museum,{'museums': 'museums'},{},,5574078d-cc5d-41d5-be07-5b9f001cf569,get museums in Paris,read,museum,{},{'city': 'paris'},1,SYNTHETIC
delete,museum,{},{},,1cc48583-5533-4ff3-82a7-e8861529877b,delete museum The Louvre,delete,museum,{},{'name': 'the louvre'},1,SYNTHETIC
update,museum,{'museum': 'louvre'},{},,ba7f8b5a-565a-49f9-a314-dd110f391226,"update museum The Louvre, set exhibits=Ancient Egypt",update,museum,{'exhibits': 'ancient egypt'},{'name': 'the louvre'},2,SYNTHETIC
add,monument,"{'name': 'eiffel tower', 'location': 'paris'}",{},,0dd570a9-0578-40b8-ae37-3fea73aabc59,"add monument with name=Eiffel Tower, location=Paris",add,monument,"{'name': 'eiffel tower', 'location': 'paris'}",{},2,SYNTHETIC
read,monument,{'monuments': 'monuments'},{},,18d7a679-bdba-40a8-8c6d-969805058a2e,show monuments in Paris,read,monument,{},{'location': 'paris'},1,SYNTHETIC
delete,monument,{},{},,173589e4-77f2-43d5-ab40-173329eaae4a,delete monument Eiffel Tower,delete,monument,{},{'name': 'eiffel tower'},1,SYNTHETIC
update,monument,{'monument': 'tower'},{},,93e3f65b-580e-498a-9d9f-524774d9067d,"update monument Eiffel Tower, set height=330m",update,monument,{'height': '330m'},{'name': 'eiffel tower'},2,SYNTHETIC
add,landmark,"{'name': 'statue of liberty', 'city': 'new york'}",{},,48a658de-b8d4-4a91-805c-8633bfc49649,"add landmark with name=Statue of Liberty, city=New York",add,landmark,"{'name': 'statue of liberty', 'city': 'new york'}",{},2,SYNTHETIC
read,landmark,{},{},,5044ecd8-8388-41fe-a5b4-7991d578b135,get landmarks in New York,read,landmark,{},{'city': 'new york'},1,SYNTHETIC
delete,landmark,{},{},,bd5b608d-04ec-46f9-8937-e90ac6b09677,delete landmark Statue of Liberty,delete,landmark,{},{'name': 'statue of liberty'},1,SYNTHETIC
update,landmark,{'landmark': 'liberty'},{},,3b14ff96-9d10-451d-815b-657731941af6,"update landmark Statue of Liberty, set year_built=1886",update,landmark,{'year_built': '1886'},{'name': 'statue of liberty'},2,SYNTHETIC
add,country,{'country': 'japan'},{},,28543718-e8ef-42cb-bd5e-7ea5ec23e4fd,"add country with name=Japan, capital=Tokyo",add,country,"{'name': 'japan', 'capital': 'tokyo'}",{},2,SYNTHETIC
read,country,"{'countries': 'countries', 'capital': 'tokyo'}",{},,c9a45a75-ae54-42a6-8543-e83f6b66c270,show countries with capital Tokyo,read,country,{},{'capital': 'tokyo'},1,SYNTHETIC
delete,country,{},{},,cd250e81-2535-45ce-9aa3-8e3f0df8f62c,delete country Japan,delete,country,{},{'name': 'japan'},1,SYNTHETIC
update,country,{'country': 'japan'},{},,66644e70-3094-43bf-8403-92d58d29dbb2,"update country Japan, set population=125 million",update,country,{'population': '125 million'},{'name': 'japan'},2,SYNTHETIC
add,city,{'city': 'london'},{},,e5ea5dc2-eea1-4583-ae8b-5f201be6f874,"add city with name=London, country=UK",add,city,"{'name': 'london', 'country': 'uk'}",{},2,SYNTHETIC
read,city,{},{},,dcd84e54-6c92-4c37-866b-1310512ccaac,get cities in UK,read,city,{},{'country': 'uk'},1,SYNTHETIC
delete,city,{},{},,15ce421e-acf3-4d3b-84e2-18c8d471447e,delete city London,delete,city,{},{'name': 'london'},1,SYNTHETIC
update,city,{'city': 'london'},{},,c012bc44-bd0c-4235-951e-f362bff13eee,"update city London, set population=9 million",update,city,{'population': '9 million'},{'name': 'london'},2,SYNTHETIC
add,person,"{'name': 'alice', 'occupation': 'engineer'}",{},,c7e6c1ce-cd9d-42ce-874d-1b5974811ab9,"add person with name=Alice, occupation=Engineer",add,person,"{'name': 'alice', 'occupation': 'engineer'}",{},2,SYNTHETIC
read,engineer,{'engineers': 'engineers'},{},,99c36e75-d830-4ff9-afb7-a0f7988ec24c,show all engineers,read,person,{},{'occupation': 'engineer'},1,SYNTHETIC
delete,person,{},{},,aa097c97-8f78-4184-bacb-fc4fb847b639,delete person Alice,delete,person,{},{'name': 'alice'},1,SYNTHETIC
update,person,{'person': 'alice'},{},,d3c133fb-c6b8-4011-89c0-102652139d15,"update person Alice, set age=30",update,person,{'age': '30'},{'name': 'alice'},2,SYNTHETIC
add,animal,"{'species': 'lion', 'habitat': 'savanna'}",{},,d9ddc912-110a-4214-9360-9e974420287a,"add animal with species=Lion, habitat=Savanna",add,animal,"{'species': 'lion', 'habitat': 'savanna'}",{},2,SYNTHETIC
read,animal,{'savanna': 'savanna'},{},,5a59bba9-b757-4026-b560-dbee7043a3fc,get animals in Savanna,read,animal,{},{'habitat': 'savanna'},1,SYNTHETIC
delete,animal,{},{},,193a7148-3ecc-485f-9d7c-f1daa6701a70,delete animal Lion,delete,animal,{},{'species': 'lion'},1,SYNTHETIC
update,animal,{},,,8957cb88-02ff-4a7c-b59a-1241ccd9ab97,"update animal Lion, set diet=carnivore",update,animal,{'diet': 'carnivore'},{'species': 'lion'},2,SYNTHETIC
add,planet,{'planet': 'mars'},{},,aba49632-f0b5-4d3c-bda9-2ac2362e5787,"add planet with name=Mars, type=terrestrial",add,planet,"{'name': 'mars', 'type': 'terrestrial'}",{},2,SYNTHETIC
read,planet,{'terrestrial_planets': 'terrestrial planets'},{},,505634f2-ee72-432e-aab4-143c39f5f7b3,show terrestrial planets,read,planet,{},{'type': 'terrestrial'},1,SYNTHETIC
delete,planet,{},{},,1bf735c4-6dce-4df2-b552-2c132fd21f72,delete planet Mars,delete,planet,{},{'name': 'mars'},1,SYNTHETIC
update,planet,{'planet': 'mars'},{},,dcc1b6bf-8d54-40f9-934a-011b3c60934b,"update planet Mars, set moons=2",update,planet,{'moons': '2'},{'name': 'mars'},2,SYNTHETIC
add,star,"{'name': 'sun', 'type': 'g-type'}",{},,1057d068-0a95-4dd3-9143-e2547858804b,"add star with name=Sun, type=G-type",add,star,"{'name': 'sun', 'type': 'g-type'}",{},2,SYNTHETIC
read,star,{'stars': 'stars'},{},,23069b76-da79-4c28-b598-dcce5fed321f,get G-type stars,read,star,{},{'type': 'g-type'},1,SYNTHETIC
delete,star,{},{},,73c8729f-5b04-4d75-b3aa-bb24644ad5e2,delete star Sun,delete,star,{},{'name': 'sun'},1,SYNTHETIC
update,star,{'star': 'sun'},{},,7525e3b8-f8b2-4c3e-9a13-9eaca129de4a,"update star Sun, set age=4.6 billion years",update,star,{'age': '4.6 billion years'},{'name': 'sun'},2,SYNTHETIC
add,galaxy,"{'name': 'milky way', 'type': 'spiral'}",{},,49b9515a-12cb-4bd4-9e9e-f8d5bcb31fc7,"add galaxy with name=Milky Way, type=spiral",add,galaxy,"{'name': 'milky way', 'type': 'spiral'}",{},2,SYNTHETIC
read,galaxy,{},{},,245cce10-25d0-455c-8d92-5aaa199eb1e5,show spiral galaxies,read,galaxy,{},{'type': 'spiral'},1,SYNTHETIC
delete,galaxy,{},{},,aa9fdd2c-d256-4f42-91b8-60fc9c52e8de,delete galaxy Milky Way,delete,galaxy,{},{'name': 'milky way'},1,SYNTHETIC
update,galaxy,{'galaxy': 'way'},{},,e52c513a-0140-455c-b8f7-5699b66e4eb7,"update galaxy Milky Way, set diameter=100000 light-years",update,galaxy,{'diameter': '100000 light-years'},{'name': 'milky way'},2,SYNTHETIC
add,universe,{'theory': 'big bang'},{},,3f0847eb-8e67-4997-b07a-4107ff262191,add universe with theory=Big Bang,add,universe,{'theory': 'big bang'},{},1,SYNTHETIC
read,universe,{'big_bang': 'theory'},{},,0b9182e0-9705-4718-a9e2-208e7301910a,get universe with Big Bang theory,read,universe,{},{'theory': 'big bang'},1,SYNTHETIC
delete,universe,{'big_bang': 'theory'},{},,66428c12-ba7a-40d1-a846-464d50759363,delete universe with Big Bang theory,delete,universe,{},{'theory': 'big bang'},1,SYNTHETIC
update,universe,{'universe': 'bang'},{},,c188794e-aa91-41dd-86ef-73382ad5c01f,"update universe with Big Bang theory, set age=13.8 billion years",update,universe,{'age': '13.8 billion years'},{'theory': 'big bang'},2,SYNTHETIC
add,instrument,"{'type': 'guitar', 'brand': 'fender'}",{},,4e4ef12b-5656-4740-9745-e039aff17ece,"add instrument with type=Guitar, brand=Fender",add,instrument,"{'type': 'guitar', 'brand': 'fender'}",{},2,SYNTHETIC
read,guitar,{},{},,c09867cf-3cdc-4799-9e05-b75f425a3a91,show Fender guitars,read,instrument,{},{'brand': 'fender'},1,SYNTHETIC
,,,,,62423851-a205-468c-bb9e-a0c5054f9d76,delete instrument Guitar,delete,instrument,{},{'type': 'guitar'},1,SYNTHETIC
update,instrument,{},,,9f68e2b3-ac00-4beb-9ac3-e01a77f3663a,"update instrument Guitar, set strings=6",update,instrument,{'strings': '6'},{'type': 'guitar'},2,SYNTHETIC
add,painting,"{'title': 'mona lisa', 'artist': 'leonardo da vinci'}",{},,84e2eeec-b7bb-4a89-849a-6cc403da19e2,"add painting with title=Mona Lisa, artist=Leonardo da Vinci",add,painting,"{'title': 'mona lisa', 'artist': 'leonardo da vinci'}",{},2,SYNTHETIC
read,painting,{'paintings': 'paintings by leonardo da vinci'},{},,3538d9fb-d1b7-4345-908e-83d438abce34,get paintings by Leonardo da Vinci,read,painting,{},{'artist': 'leonardo da vinci'},1,SYNTHETIC
delete,painting,{},{},,db7485ce-1c95-4114-b97e-474feaae64b3,delete painting Mona Lisa,delete,painting,{},{'title': 'mona lisa'},1,SYNTHETIC
update,painting,{'painting': 'lisa'},{},,21d66f1f-42e0-4c51-b85b-28035e87e331,"update painting Mona Lisa, set year=1503",update,painting,{'year': '1503'},{'title': 'mona lisa'},2,SYNTHETIC
add,sculpture,{'name': 'david'},{},,f2bea7ba-090e-4e8c-86a4-bc66bbb22748,"add sculpture with name=David, artist=Michelangelo",add,sculpture,"{'name': 'david', 'artist': 'michelangelo'}",{},2,SYNTHETIC
read,sculpture,{},{},,91ecf5c5-0476-4286-bfea-09dc0237487c,show sculptures by Michelangelo,read,sculpture,{},{'artist': 'michelangelo'},1,SYNTHETIC
delete,sculpture,{},{},,4d578e2f-fe34-42cc-afaf-0cf36389a5c5,delete sculpture David,delete,sculpture,{},{'name': 'david'},1,SYNTHETIC
update,sculpture,{'sculpture': 'david'},{},,0b4049ad-7cbb-47fb-a8ca-849e66ff213e,"update sculpture David, set material=marble",update,sculpture,{'material': 'marble'},{'name': 'david'},2,SYNTHETIC
add,student,"{'name': 'emily', 'id': 's001'}",{},,4671c425-c663-4f38-98da-d8b1c1e8d345,"add a student with name=Emily, id=S001",add,student,"{'name': 'emily', 'id': 's001'}",{},2,SYNTHETIC
add,subject,{'name': 'chemistry'},{},,e203a759-9268-48a0-babf-8e4f75f505a0,"add subject with name=Chemistry, credits=4",add,subject,"{'name': 'chemistry', 'credits': '4'}",{},2,SYNTHETIC
add,teacher,"{'name': 'maria', 'department': 'physics'}",{},,b43f8a7f-52f7-4fd6-8c05-4ac773583665,"add teacher with name=Maria, department=Physics",add,teacher,"{'name': 'maria', 'department': 'physics'}",{},2,SYNTHETIC
add,outcome,{'category': 'salary'},{},,d975b8a7-ff5d-4e3c-bba9-3bb316304085,"add outcome with category=Salary, amount=5000",add,outcome,"{'category': 'salary', 'amount': '5000'}",{},2,SYNTHETIC
add,invoice,{'id': 'inv005'},{},,7f3d2a97-f339-48c9-873c-9bdb6b9c73be,"add invoice with id=INV005, total=250.75",add,invoice,"{'id': 'inv005', 'total': '250.75'}",{},2,SYNTHETIC
add,test,"{'subject': 'math', 'grade': 'a'}",{},,72fc69ce-1fc2-4d60-b54a-375b443d9899,"add test with subject=Math, grade=A",add,test,"{'subject': 'math', 'grade': 'a'}",{},2,SYNTHETIC
delete,student,{'id': 's001'},{},,6ea4ab2f-6af1-42b7-ae3c-14223db6299d,delete student id=S001,delete,student,{},{'id': 's001'},1,SYNTHETIC
update,subject,{},,,9d9fda96-7bc6-4b5d-8cf9-8fb1b822a801,"update subject Chemistry, set description='Introductory Chemistry'",update,subject,{'description': 'introductory chemistry'},{'name': 'chemistry'},2,SYNTHETIC
read,teacher,{'physics': 'department'},{},,c3e93ce9-88c9-4ba1-9502-7660f6210ee7,show teachers from Physics department,read,teacher,{},{'department': 'physics'},1,SYNTHETIC
read,outcome,{'outcomes': 'outcomes'},{},,77788065-2e80-4312-91fc-b072f3f13392,get outcomes with amount > 1000,read,outcome,{},{'amount': '>1000'},1,SYNTHETIC
update,invoice,{},,,fa7521d9-da48-4974-9be4-f8df6d1871a1,"update invoice INV005, set status=paid",update,invoice,{'status': 'paid'},{'id': 'inv005'},2,SYNTHETIC
add,article,{'article': 'ai'},{},,64f80740-34da-471a-a12a-8bd984335929,"add article about AI, date=2024-01-15",add,article,"{'topic': 'ai', 'date': '2024-01-15'}",{},2,SYNTHETIC
delete,article,{'topic': 'ai'},{},,413cfa4b-588f-4029-ade2-c9abf44fc9e6,delete article with topic AI,delete,article,{},{'topic': 'ai'},1,SYNTHETIC
update,article,{'author': 'john doe'},{'date': '2024-01-15'},,c70668c7-9b95-4f68-9209-5257618da153,"update article with date 2024-01-15, set author=John Doe",update,article,{'author': 'john doe'},{'date': '2024-01-15'},2,SYNTHETIC
add,student,{},{},,475ef458-452e-4be1-a472-8ed34efc98b3,add a student with enrollment_date=2023-09-01,add,student,{'enrollment_date': '2023-09-01'},{},1,SYNTHETIC
add,course,{'instructor': 'dr. smith'},{},,bdef1c49-d5ca-42f0-99bf-ef7a919ae924,add course with instructor=Dr. Smith,add,course,{'instructor': 'dr. smith'},{},1,SYNTHETIC
add,book,{'isbn': '978-0321765723'},{},,36951142-ea71-403f-a129-d2925d94bbc1,add book with ISBN=978-0321765723,add,book,{'isbn': '978-0321765723'},{},1,SYNTHETIC
add,employee,{'employee_id': 'emp007'},{},,a495a887-ad10-4933-b38a-ce880630aeea,add employee with employee_id=EMP007,add,employee,{'employee_id': 'emp007'},{},1,SYNTHETIC
add,product,{'sku': 'sku001'},{},,d9e086ad-d74c-43f8-8dff-e2e87b382faa,add product with SKU=SKU001,add,product,{'sku': 'sku001'},{},1,SYNTHETIC
add,customer,{'customer_id': 'cust003'},{},,88d1adb6-ff3d-4f53-9b3b-db84cb0bdf75,add customer with customer_id=CUST003,add,customer,{'customer_id': 'cust003'},{},1,SYNTHETIC
add,order,{'order_date': '2025-06-10'},{},,9a9e5fba-5b1c-40fa-a3f4-c3153c534d66,add order with order_date=2025-06-10,add,order,{'order_date': '2025-06-10'},{},1,SYNTHETIC
add,project,{},{},,b829f3c7-f240-44b9-aeb8-bf927e7ba683,add project with start_date=2025-01-01,add,project,{'start_date': '2025-01-01'},{},1,SYNTHETIC
add,task,{},{},,d029d4bd-c424-46be-9202-a0bf5d40dd57,add task with assigned_to=Alice,add,task,{'assigned_to': 'alice'},{},1,SYNTHETIC
add,event,{'location': 'conference room a'},{},,85f17d02-e9b4-4ec5-871e-fcb9d21ed4c3,add event with location=Conference Room A,add,event,{'location': 'conference room a'},{},1,SYNTHETIC
add,feedback,{'source': 'website'},{},,6e1c353b-c73b-4f26-b60b-b25818264a49,add feedback with source=website,add,feedback,{'source': 'website'},{},1,SYNTHETIC
add,user,{'role': 'admin'},{},,1d8af15e-89fe-4676-adb4-3aa4b28599e5,add user with role=admin,add,user,{'role': 'admin'},{},1,SYNTHETIC
add,report,{'dome_created_at': '2025-09-19'},{},,12dda8fb-95b3-4056-ba55-5795456361a4,add report with generation_date=today,add,report,{'generation_date': 'today'},{},1,SYNTHETIC
add,document,{},{},,dababe85-d0a1-4609-a2d9-b84cbe8b178d,add document with creation_date=2024-05-20,add,document,{'creation_date': '2024-05-20'},{},1,SYNTHETIC
add,movie,{'genre': 'action'},{},,66d25afd-f14a-4479-a116-c422c0aebe94,add movie with genre=Action,add,movie,{'genre': 'action'},{},1,SYNTHETIC
add,song,{'duration': '3:45'},{},,f8a3fe0c-36f1-4d2f-9fef-9b1cd47d1556,add song with duration=3:45,add,song,{'duration': '3:45'},{},1,SYNTHETIC
add,album,{'genre': 'pop'},{},,f7fe2da1-2623-4076-b601-eced8f28da55,add album with genre=Pop,add,album,{'genre': 'pop'},{},1,SYNTHETIC
add,playlist,{},{},,66f651de-6d21-4a6c-bd63-469906082d98,add playlist with number_of_songs=25,add,playlist,{'number_of_songs': '25'},{},1,SYNTHETIC
add,podcast,{'category': 'technology'},{},,cfb53812-c35a-487f-ada5-f756d562ff36,add podcast with category=Technology,add,podcast,{'category': 'technology'},{},1,SYNTHETIC
add,recipe,{'difficulty': 'medium'},{},,b965daa9-eed0-4c21-9ef6-9d17a062262d,add recipe with difficulty=medium,add,recipe,{'difficulty': 'medium'},{},1,SYNTHETIC
add,ingredient,{},{},,c05f7f29-ff12-4397-9cf9-064fbfb53ad8,add ingredient with storage_type=pantry,add,ingredient,{'storage_type': 'pantry'},{},1,SYNTHETIC
add,restaurant,{'capacity': '100'},{},,907dd930-9086-4dc5-894c-20ee86a76df7,add restaurant with capacity=100,add,restaurant,{'capacity': '100'},{},1,SYNTHETIC
add,car,{'color': 'red'},{},,6d4f21f5-0f86-491f-b14c-b9dcd65059af,add car with color=red,add,car,{'color': 'red'},{},1,SYNTHETIC
add,house,{},{},,4daedf9d-d058-428f-8a92-3eafc9878f92,add house with area=1500 sq ft,add,house,{'area': '1500 sq ft'},{},1,SYNTHETIC
add,pet,{},{},,d565243e-ec02-4487-a076-37d5b6604c8a,add pet with vaccinated=true,add,pet,{'vaccinated': 'true'},{},1,SYNTHETIC
add,plant,{},{},,d3db0eb1-6cf3-4bbe-8466-48770a837928,add plant with watering_frequency=weekly,add,plant,{'watering_frequency': 'weekly'},{},1,SYNTHETIC
add,computer,{'os': 'windows'},{},,bd8bc70c-e691-4e78-a9b7-d31fb28f6161,add computer with OS=Windows,add,computer,{'os': 'windows'},{},1,SYNTHETIC
add,phone,{'carrier': 'verizon'},{},,e693e00d-5d5b-4de2-a00f-7394b0812ba8,add phone with carrier=Verizon,add,phone,{'carrier': 'verizon'},{},1,SYNTHETIC
add,appliance,{},{},,3e15e438-a6c4-4f87-86ef-c43720f626d5,add appliance with energy_rating=A++,add,appliance,{'energy_rating': 'a++'},{},1,SYNTHETIC
add,clothing,"{'brand': ""levi's""}",{},,4b877c99-60b3-45e2-a13a-2f973f96b4b6,add clothing with brand=Levi's,add,clothing,"{'brand': ""levi's""}",{},1,SYNTHETIC
add,footwear,{'closure_type': 'laces'},{},,1c53daab-f58d-450e-b3fe-237a4d619531,add footwear with closure_type=laces,add,footwear,{'closure_type': 'laces'},{},1,SYNTHETIC
add,furniture,{},{},,08ceba31-ed76-4081-b7c2-a12c47edd5c6,add furniture with assembly_required=false,add,furniture,{'assembly_required': 'false'},{},1,SYNTHETIC
add,building,{},{},,6beaacdc-d54d-4906-b089-b8469b815be2,add building with year_built=1990,add,building,{'year_built': '1990'},{},1,SYNTHETIC
add,device,{'connectivity': 'wi-fi'},{},,cea3e608-a989-4896-b4f1-0368dc8f0591,add device with connectivity=Wi-Fi,add,device,{'connectivity': 'wi-fi'},{},1,SYNTHETIC
add,software,{},{},,55444284-9c31-474b-98ad-59a8fc29a0bf,add software with developer=Adobe,add,software,{'developer': 'adobe'},{},1,SYNTHETIC
add,game,{'publisher': 'cd projekt red'},{},,fe8ab1e1-e768-4f9c-8ccc-12bcfc23331d,add game with publisher=CD Projekt Red,add,game,{'publisher': 'cd projekt red'},{},1,SYNTHETIC
add,console,{},{},,0f2d07a2-8857-49cb-a138-a26baa0f4a13,add console with release_date=2020-11-12,add,console,{'release_date': '2020-11-12'},{},1,SYNTHETIC
add,artwork,"{'medium': 'oil', 'canvas': 'canvas'}",{},,2a7d4545-13f8-4544-91c0-e653cda1b068,add artwork with medium=oil on canvas,add,artwork,{'medium': 'oil on canvas'},{},1,SYNTHETIC
add,museum,{},{},,646da9f2-fbc3-474d-9bda-1ae9ebd3b5d8,add museum with admission_fee=20,add,museum,{'admission_fee': '20'},{},1,SYNTHETIC
add,monument,{},{},,c59b817d-5eb1-4cf3-8dfd-7791b1450bd8,add monument with historical_significance=high,add,monument,{'historical_significance': 'high'},{},1,SYNTHETIC
add,landmark,{'visitor_count': '1000000'},{},,e16e43fe-228b-4921-971f-cfa7b26087eb,add landmark with visitor_count=1000000,add,landmark,{'visitor_count': '1000000'},{},1,SYNTHETIC
